rut,Conocer,Comprender,Aplicar,Analizar,Evaluar,Crear
425243505e5f5c5e,0.7726708074534162,0.7459047619047618,1.0,0.8034013605442177,0.752164502164502,0.875
425243505f585856,0.6693581780538301,0.6689523809523809,0.6666666666666666,0.7076530612244898,0.658008658008658,0.875
425243515a5b5d58,0.4689484126984127,0.2952380952380952,0.0,0.36575091575091573,0.6071428571428571,0.6666666666666666
425243515d5f585f,0.8444099378881988,0.8425714285714285,0.8333333333333333,0.8141156462585035,0.8658008658008657,0.75
425243515e5e5a56,0.4737060041407868,0.5162907268170427,0.5,0.4632034632034632,0.5571428571428572,1.0
425243515f56595e,0.7012987012987012,0.6555900621118012,0.8333333333333333,0.738095238095238,0.712121212121212,1.0
4252435252565c59,0.5138888888888888,0.4642857142857143,,0.38888888888888884,0.75,0.3333333333333333
42524352535d5a56,0.4583333333333333,0.5166666666666667,,0.4722222222222222,0.5,0.75
425243525a575158,0.5390151515151514,0.6043333333333333,0.375,0.7220238095238095,0.35,0.875
425243525d56585f,0.6127329192546584,0.5637142857142856,0.6666666666666666,0.7447278911564625,0.4924242424242424,0.875
425243525d5e5b58,0.7263157894736842,0.6798469387755102,0.7916666666666666,0.6785714285714286,0.8333333333333334,0.7
425243525d5e5c57,0.6597308488612836,0.6247294372294373,1.0,0.5261904761904762,0.7878787878787878,0.3333333333333333
425243525d5e5d5e,0.6702898550724639,0.6570726495726495,1.0,0.665,0.661904761904762,0.5
42524353525e5956,0.8952922077922078,0.8070910973084885,1.0,0.8228021978021978,1.0,1.0
425243535b595d59,0.6814814814814816,0.7666666666666667,0.375,0.8277777777777778,0.5416666666666666,1.0
425243535b595f5d,0.8928571428571429,0.9076190476190475,0.8333333333333333,0.923469387755102,0.875,1.0
425243535b5f5f5f,0.6463768115942029,0.6791428571428572,0.6666666666666666,0.6937074829931973,0.5595238095238095,0.5
425243535e5a5e5c,0.8073593073593074,0.8700828157349897,1.0,0.7957875457875457,0.856060606060606,1.0
425243535e5e5b5c,0.8646997929606626,0.8332380952380953,0.8333333333333333,0.8653061224489795,0.8658008658008658,0.875
425243545c5e595e,0.6355072463768117,0.613904761904762,0.6666666666666666,0.7022108843537416,0.4805194805194805,0.25
425243545e5c5e5d,0.7535196687370601,0.743904761904762,0.8333333333333333,0.7795918367346939,0.7424242424242423,0.875
42524355525f515f,0.8251552795031057,0.8636190476190477,1.0,0.9040816326530613,0.7564935064935064,1.0
42524355535e5d56,0.587012987012987,0.51875,0.8333333333333333,0.6051282051282051,0.6103896103896104,0.8333333333333333
425243555c5e5b5c,0.6174999999999999,0.6257575757575758,0.8333333333333333,0.5916666666666667,0.625,0.5
425243555e5a5d5b,0.291407867494824,0.35219047619047616,0.5,0.3086734693877551,0.3528138528138528,0.75
425243555e5b5059,0.6115942028985507,0.45199999999999996,0.5,0.475,0.8106060606060606,0.75
42524356535a5858,0.7252587991718427,0.7412380952380951,0.8333333333333333,0.7510204081632653,0.6969696969696969,0.75
425243565a595d5d,0.7161490683229814,0.6039047619047618,0.6666666666666666,0.6153061224489795,0.7824675324675325,0.375
425243565a5c5857,0.6199792960662526,0.7215238095238096,0.6666666666666666,0.7336734693877551,0.5443722943722944,1.0
425243565b59585a,0.8525879917184266,0.7591428571428572,0.6666666666666666,0.8437074829931973,0.8906926406926405,1.0
425243565c58505a,0.6444444444444444,0.6897435897435896,0.75,0.6888888888888888,0.6666666666666666,1.0
42524357525e5a5f,0.820496894409938,0.8215238095238095,0.8333333333333333,0.8360544217687076,0.8333333333333333,1.0
42524357535c595e,0.5332298136645963,0.5563809523809523,0.7083333333333333,0.48996598639455785,0.5822510822510822,0.5
42524357535e595f,0.8944444444444444,0.9125,1.0,0.8863636363636364,0.9444444444444443,1.0
42524357535e5a5f,0.8214285714285715,0.8515873015873017,1.0,0.7653061224489797,0.9166666666666666,1.0
425243575b595b59,0.5648214285714286,0.6238636363636364,0.5416666666666666,0.7270833333333333,0.45714285714285713,1.0
4252435852565b59,0.4320910973084886,0.5654285714285713,1.0,0.4930272108843537,0.3896103896103896,0.625
42524358535c505a,0.7273291925465838,0.7631428571428571,1.0,0.8437074829931974,0.606060606060606,0.875
425243585a5d5959,0.7444099378881989,0.6652380952380952,1.0,0.6855442176870749,0.7294372294372292,0.25
425243585f5d5d5b,0.6393374741200828,0.6385714285714285,0.6666666666666666,0.7331632653061224,0.5400432900432901,0.75
425243595858515e,0.8230848861283644,0.7912380952380953,0.8333333333333333,0.8164965986394558,0.8636363636363636,1.0
425244505c565b5f,0.5789855072463768,0.542,0.5416666666666666,0.5404761904761904,0.5909090909090909,0.375
425244505c5c5d5a,0.7048654244306418,0.8361904761904762,1.0,0.7396258503401361,0.6688311688311688,0.75
425244505d565e5d,0.8375776397515529,0.6912380952380953,0.8333333333333333,0.7926870748299321,0.8333333333333333,0.5
425244505d575a59,0.7914078674948241,0.7928571428571428,0.8333333333333333,0.8384353741496599,0.7467532467532468,0.875
425244505e5e515f,0.6698757763975155,0.7250476190476189,1.0,0.734013605442177,0.5573593073593073,0.5
42524451585a5059,0.3908496732026143,0.43091715976331363,0.55,0.4040740740740741,0.5208333333333334,0.611111111111111
42524451585d5b5d,0.822256728778468,0.7181904761904763,1.0,0.7420068027210884,0.933982683982684,0.875
42524451595a5a5b,0.875,0.7,,0.8571428571428571,1.0,1.0
425244515a5d5a5a,0.6333333333333334,0.6954545454545454,1.0,0.8027777777777777,0.4416666666666666,0.75
425244515a5f585d,0.7768115942028986,0.8466666666666667,0.875,0.8833333333333334,0.6363636363636364,0.75
425244515f565c58,0.6181159420289856,0.653142857142857,0.7083333333333333,0.5579931972789116,0.6504329004329004,0.375
425244525a5b5058,0.6828847481021394,0.5242539682539682,0.8333333333333333,0.6099773242630385,0.7424242424242423,0.5
425244525b575c5c,0.6018518518518519,0.6096491228070174,,0.6287878787878789,0.5833333333333333,0.75
425244525f58515c,0.6303312629399587,0.5102857142857143,0.8333333333333333,0.7243197278911565,0.48701298701298695,0.5
4252445352595e5d,0.6158385093167701,0.5163809523809523,0.7083333333333333,0.45901360544217684,0.7489177489177489,0.25
425244545d585a5e,0.4467261904761905,0.4692028985507246,0.125,0.4346153846153846,0.5408163265306123,0.8333333333333334
425244545f5f5f59,0.6314484126984127,0.5874741200828157,0.5,0.6272893772893773,0.6428571428571429,0.6666666666666666
42524455525c5d58,0.567494824016563,0.484095238095238,0.6666666666666666,0.5156462585034013,0.6893939393939393,0.875
42524455525c5f57,0.7919254658385093,0.781845238095238,1.0,0.7712585034013605,0.8333333333333335,0.875
425244555b575856,0.6533126293995859,0.6160952380952381,0.6666666666666666,0.6608843537414967,0.683982683982684,0.875
425244565c5a5857,0.43333333333333335,0.4666666666666667,1.0,0.48333333333333334,0.5,1.0
425244565c5c5d5c,0.625925925925926,0.458974358974359,0.5,0.49444444444444446,0.9166666666666666,1.0
425244565e5a585d,0.8080745341614907,0.7018095238095239,1.0,0.7187074829931974,0.933982683982684,0.875
425244575b585f5f,0.5670454545454545,0.6056666666666666,1.0,0.5636904761904762,0.5333333333333333,0.375
425244575b5b5a58,0.4563492063492064,0.40151515151515155,0.0,0.513888888888889,0.4166666666666667,0.75
425244575d595e5c,0.8090062111801243,0.8029523809523811,1.0,0.7874149659863946,0.7803030303030302,0.5
425244575d5e5c59,0.4907407407407407,0.47368421052631576,,0.5454545454545454,0.41666666666666663,0.5
42524458535f5e5f,0.7368530020703933,0.8645714285714287,1.0,0.8355442176870749,0.6590909090909091,1.0
425244585c595057,0.7581780538302278,0.6872380952380952,0.8333333333333333,0.7081632653061225,0.8203463203463202,0.75
425244585e5b585d,0.8320910973084886,0.796952380952381,1.0,0.8576530612244897,0.8073593073593073,0.875
42524459585a5f58,0.8257418909592822,0.8527301587301588,1.0,0.848922902494331,0.8051948051948052,0.875
425244595a565f59,0.6166666666666666,0.4557142857142857,0.7083333333333333,0.5887755102040816,0.5854978354978354,0.25
425244595b575d5f,0.6991718426501036,0.6549523809523811,0.7083333333333333,0.664795918367347,0.7976190476190476,1.0
425244595b5c5b5f,0.5540372670807454,0.5527619047619048,0.8333333333333333,0.563265306122449,0.6233766233766234,1.0
425244595c5d5a5f,0.5810559006211181,0.5976190476190476,0.6666666666666666,0.6136054421768709,0.6158008658008657,1.0
425244595d595158,0.8953373015873015,0.9125258799171843,1.0,0.9221611721611721,0.8928571428571429,1.0
425245505358505c,0.8611111111111112,0.9202898550724636,1.0,0.8974358974358974,0.8571428571428571,1.0
4252455059565f5e,0.4999999999999999,0.4356060606060606,1.0,0.3819444444444444,0.6666666666666667,0.75
425245505e5a5056,0.7238636363636364,0.6736666666666666,0.625,0.6791666666666666,0.7166666666666666,0.375
425245515b5c5d5c,0.6773291925465837,0.6838095238095238,0.6666666666666666,0.8032312925170068,0.553030303030303,0.875
425245515d5f5158,0.9259259259259258,0.8916666666666666,0.75,0.9333333333333332,0.9166666666666666,
425245515e58505a,0.4976190476190476,0.4749999999999999,1.0,0.5051282051282051,0.4588744588744589,0.3333333333333333
425245525a575b5e,0.7777777777777778,0.7777777777777778,0.0,0.7,0.875,
425245525e5b5957,0.8711309523809524,0.758902691511387,0.75,0.8261904761904761,0.9404761904761905,1.0
425245525e5f505e,0.9384920634920634,0.8933747412008283,1.0,0.9377289377289377,0.9523809523809523,1.0
4252455452595a5f,0.8453373015873016,0.7909937888198758,0.75,0.8554945054945056,0.869047619047619,1.0
4252455458575c5c,0.8134920634920634,0.7857142857142856,0.5,0.7582417582417583,0.8333333333333333,0.6666666666666666
425245545a585957,0.5932539682539683,0.6030020703933747,0.75,0.5695970695970696,0.6666666666666666,0.8333333333333334
425245545b5d5c57,0.75,0.5583333333333333,0.5,0.6166666666666666,0.9166666666666666,
425245545f5f585d,0.8295454545454546,0.8115942028985508,0.75,0.8012820512820513,0.861111111111111,0.8333333333333334
4252455558575d57,0.6224206349206348,0.6660455486542443,0.5,0.6234432234432234,0.7023809523809523,1.0
425245555a5a5058,0.85,0.8,,0.7857142857142857,0.8,0.5
425245555d585f58,0.772005772005772,0.8101794340924776,0.8333333333333333,0.7744200244200244,0.7651515151515151,0.75
425245565a5c5f5e,0.71875,0.7329192546583849,1.0,0.7884615384615384,0.7142857142857143,1.0
425245565c5a5d56,0.6411764705882352,0.4872549019607842,0.5,0.5733333333333333,0.6458333333333333,0.0
425245565c5d5f5f,0.6599206349206349,0.7015527950310559,1.0,0.667032967032967,0.6547619047619049,0.6666666666666666
42524557525d5e5c,0.7877976190476189,0.6973084886128365,1.0,0.7749084249084249,0.8452380952380952,1.0
4252455753565a5c,0.7967261904761904,0.7889233954451346,0.5,0.7144688644688645,0.8452380952380951,0.6666666666666666
425245575b5f5a5c,0.6415674603174604,0.6642857142857143,0.5,0.6203296703296702,0.7023809523809524,0.8333333333333334
4252455852595f5e,0.8522817460317461,0.8199792960662525,0.5,0.8683150183150183,0.8333333333333333,0.8333333333333334
4252455853595856,0.7926587301587301,0.7230848861283643,0.5,0.7326007326007326,0.8571428571428571,0.8333333333333334
425245585857505c,0.4768518518518518,0.33916666666666667,0.0,0.356060606060606,0.5833333333333333,0.0
42524558595c5b5e,0.4270833333333333,0.3833333333333333,1.0,0.4358974358974359,0.5059523809523809,0.8333333333333334
425245585a5d5b5e,0.35732142857142857,0.45795454545454545,0.5833333333333333,0.48541666666666666,0.33214285714285713,1.0
425245585b57505f,0.5,0.5833333333333334,,0.75,0.5,1.0
425245585d5c515c,0.6676587301587302,0.6216356107660456,1.0,0.63003663003663,0.738095238095238,0.8333333333333334
425245585e5b5d5a,0.7333333333333334,0.6757575757575757,1.0,0.861111111111111,0.6066666666666667,1.0
425245585e5b5d5d,0.7685185185185186,0.7675,1.0,0.8916666666666668,0.6145833333333333,
425245585f595859,0.875,0.618421052631579,,0.6944444444444445,0.9696969696969696,0.5
425245585f5a5157,0.8166666666666668,0.7105263157894737,,0.8055555555555557,0.8787878787878788,1.0
4252455952575856,0.7307692307692307,0.6342592592592593,,0.7166666666666666,0.8,0.8333333333333333
425245595d5b5f58,0.6673202614379086,0.5707100591715977,0.7,0.6174074074074074,0.8333333333333334,0.5277777777777778
425245595d5b5f59,0.9285714285714286,0.8875,1.0,0.9285714285714286,0.85,0.6666666666666666
425245595d5b5f5b,0.5410997732426305,0.582972582972583,0.8833333333333332,0.4701719576719577,0.8333333333333333,0.6888888888888888
42524650535e5c5b,0.8425925925925926,0.7916666666666666,0.75,0.7833333333333333,0.9166666666666666,
42524650535e5f5a,0.6554563492063491,0.5830227743271221,0.5,0.6716117216117217,0.7142857142857142,1.0
4252465058595d5e,0.8488095238095238,0.7997929606625259,0.75,0.8490842490842491,0.8452380952380951,0.8333333333333334
42524650585c515f,0.6243055555555556,0.6674948240165631,1.0,0.6782051282051282,0.6547619047619048,1.0
425246505e5e5058,0.6617647058823529,0.7215686274509804,0.5,0.6916666666666667,0.6666666666666666,1.0
425246515a5d5a5c,0.8229166666666666,0.8188405797101449,1.0,0.8525641025641024,0.8333333333333333,1.0
425246515c5d5b56,0.5547619047619047,0.5721532091097309,0.25,0.6139194139194138,0.5952380952380951,1.0
425246515e595958,0.9275,0.980952380952381,1.0,0.9833333333333334,0.875,1.0
4252465252585f58,0.8745039682539683,0.8944099378881987,1.0,0.8324175824175826,0.9404761904761905,1.0
425246525b565c59,0.6460317460317461,0.6182194616977226,0.0,0.5772893772893772,0.75,0.8333333333333334
425246525b565d57,0.7164682539682539,0.7289855072463768,1.0,0.7842490842490842,0.7142857142857143,1.0
425246525e56515b,0.7847222222222223,0.7159420289855073,1.0,0.782051282051282,0.7976190476190476,0.8333333333333334
425246525e565b5f,0.5033730158730159,0.5138716356107661,0.5,0.40366300366300367,0.5595238095238095,0.3333333333333333
42524653525d5f5d,0.4686507936507937,0.48126293995859215,1.0,0.4421245421245421,0.5357142857142857,0.6666666666666666
42524653535a505f,0.4768849206349206,0.4184265010351967,0.25,0.4957875457875457,0.5357142857142857,0.8333333333333334
425246535c5f5e56,0.5,0.625,,0.6666666666666666,0.3333333333333333,
425246545a5e585a,0.37976190476190474,0.5324016563146998,0.75,0.4831501831501832,0.38095238095238093,0.8333333333333334
425246545b57595f,0.7817460317460317,0.7867494824016563,1.0,0.738095238095238,0.8333333333333333,0.8333333333333334
425246545c58505e,0.8629399585921326,0.8647869674185463,1.0,0.8346320346320346,0.9047619047619048,1.0
425246545d5f5057,0.6912698412698414,0.6700828157349895,0.75,0.7377289377289377,0.6785714285714286,0.8333333333333334
425246545e575f5b,0.7229166666666668,0.7600414078674949,1.0,0.732051282051282,0.7738095238095238,1.0
425246545e5b585e,0.7093253968253969,0.6599378881987578,0.75,0.6813186813186813,0.7976190476190476,1.0
425246545f5e585d,0.7238095238095239,0.7040372670807453,0.75,0.7978021978021979,0.7142857142857143,1.0
42524655595b5057,0.5474206349206349,0.5784679089026915,0.5,0.5619047619047619,0.5952380952380951,0.8333333333333334
42524655595f5f58,0.7752976190476191,0.8607660455486542,0.75,0.8415750915750915,0.7619047619047619,1.0
425246555a5e5b5d,0.783234126984127,0.7567287784679089,1.0,0.7536630036630036,0.8571428571428571,1.0
425246555b5f5e5d,0.6232142857142856,0.7113871635610766,0.5,0.7146520146520146,0.5833333333333334,0.8333333333333334
425246555c5b595d,0.739186507936508,0.7930641821946168,0.5,0.7492673992673993,0.7857142857142857,1.0
425246555f5b5e57,0.8005952380952381,0.6697722567287785,1.0,0.8113553113553114,0.8333333333333333,1.0
425246555f5e5858,0.6629960317460317,0.5619047619047619,0.5,0.48040293040293036,0.7619047619047619,0.3333333333333333
42524656525d5858,0.5498015873015872,0.4681159420289855,0.75,0.5150183150183149,0.6428571428571429,0.8333333333333334
425246565c56595c,0.6315734989648033,0.5156641604010025,0.75,0.4751082251082251,0.7357142857142858,0.5
425246565c565e5e,0.7068322981366459,0.8542606516290727,0.75,0.8294372294372294,0.6523809523809524,1.0
425246565d56515c,0.5612103174603174,0.5379917184265011,0.25,0.44633699633699625,0.6904761904761905,0.6666666666666666
425246565e595b58,0.8516865079365079,0.8618012422360247,1.0,0.8543956043956042,0.8452380952380952,0.8333333333333334
425246565f5c5f59,0.3696428571428571,0.4840579710144927,0.25,0.4388278388278388,0.4047619047619047,0.8333333333333334
42524657525d5b56,0.9558823529411765,0.9264705882352942,1.0,0.95,0.96875,1.0
4252465753585b5e,0.3444444444444444,0.21428571428571427,,0.16666666666666666,0.4074074074074074,0.0
42524657535d5959,0.37515527950310557,0.4169772256728779,0.3333333333333333,0.456043956043956,0.33636363636363636,1.0
425246585257595e,0.4666666666666666,0.5964912280701754,,0.5694444444444444,0.45454545454545453,0.8333333333333334
42524658535c5c5f,0.6884920634920636,0.6915113871635611,0.5,0.7454212454212453,0.6666666666666666,0.8333333333333334
425246585b585c59,0.4932539682539682,0.5442028985507246,0.75,0.6029304029304028,0.4642857142857143,0.8333333333333334
425246585b5e505b,0.7126984126984127,0.7271929824561404,1.0,0.8151515151515153,0.6666666666666666,1.0
425246585d59595c,0.2857142857142857,0.5,0.25,0.4,0.0,
42524659525a5e5b,0.625,0.618840579710145,0.5,0.7371794871794872,0.5972222222222222,1.0
42524659525b505d,0.8765873015873015,0.8287784679089027,0.75,0.8619047619047618,0.9166666666666667,1.0
42524659535c5e5a,0.5130952380952382,0.5674948240165631,0.25,0.613919413919414,0.5238095238095238,1.0
425246595d5a5b5e,0.7715686274509804,0.8009803921568628,0.5,0.7366666666666667,0.84375,1.0
4252475052575b5b,0.5021825396825397,0.4520703933747412,0.5,0.43992673992673986,0.5952380952380952,0.6666666666666666
425247505a5f5c5a,0.6140350877192983,0.631578947368421,0.5,0.6666666666666667,0.5925925925925926,1.0
425247505d5e5f5b,0.6543650793650794,0.6087991718426501,0.5,0.6567765567765568,0.6904761904761905,0.8333333333333334
425247505f56585d,0.9187499999999998,0.886231884057971,1.0,0.9141025641025641,0.9404761904761905,1.0
42524751535c5c58,0.741170634920635,0.7609730848861284,1.0,0.676007326007326,0.8214285714285714,0.8333333333333334
425247515d5b515d,0.678670634920635,0.5554865424430642,0.75,0.6119047619047618,0.8095238095238095,1.0
425247525256585d,0.6773809523809523,0.741511387163561,0.75,0.6608058608058608,0.7619047619047619,1.0
42524752585e5856,0.5634920634920635,0.5560606060606061,0.5,0.6083333333333333,0.5533333333333333,1.0
4252475259595856,0.5189484126984126,0.6087991718426501,0.5,0.599084249084249,0.511904761904762,0.8333333333333334
425247525a565d5a,0.7592592592592593,0.8083333333333333,1.0,0.7666666666666667,0.75,
425247525a5f5a5d,0.7266865079365079,0.8012422360248447,1.0,0.739010989010989,0.7380952380952381,0.8333333333333334
425247525e5b595a,0.25,0.3,,0.21428571428571427,0.4,0.5
4252475352595c5d,0.6540674603174603,0.5334368530020704,0.75,0.5921245421245421,0.7142857142857143,0.6666666666666666
42524753525d515d,0.6905753968253968,0.5870600414078675,0.5,0.6595238095238094,0.7857142857142857,1.0
42524753535d515c,0.8290674603174604,0.770393374741201,0.75,0.7998168498168498,0.8928571428571429,1.0
4252475459585059,0.8393849206349207,0.7853002070393376,0.75,0.8316849816849816,0.8809523809523808,1.0
425247545f575f56,0.6776785714285714,0.7780538302277433,0.75,0.840842490842491,0.5952380952380951,1.0
425247545f5e5a56,0.5739087301587301,0.5973084886128364,1.0,0.5595238095238095,0.6785714285714286,1.0
42524755595a5b5b,0.7054563492063491,0.5451345755693582,0.25,0.6100732600732601,0.7857142857142856,0.6666666666666666
425247555a57515f,0.8441666666666666,0.6733333333333333,0.25,0.7621212121212121,0.9166666666666666,0.8333333333333334
425247555b585056,0.8402777777777777,0.8007246376811593,0.75,0.7435897435897435,0.9642857142857143,1.0
425247555b59585b,0.7518518518518518,0.7706349206349205,0.5,0.7777777777777777,0.775,1.0
425247555c58585c,0.6481481481481481,0.3583333333333333,0.75,0.4666666666666666,0.875,
425247565d5a515f,0.5781746031746032,0.48788819875776396,0.75,0.5032967032967033,0.7023809523809523,0.8333333333333334
425247565e585e56,0.6321428571428571,0.4934782608695652,0.5,0.5131868131868131,0.7857142857142857,0.8333333333333334
425247565e5c5c5f,0.6136363636363635,0.4905797101449275,0.75,0.4871794871794872,0.6805555555555555,0.3333333333333333
425247575d59595e,0.6984126984126985,0.6594202898550724,0.75,0.6996336996336996,0.7261904761904762,0.8333333333333334
425247575e5d5958,0.8779761904761904,0.7877846790890269,1.0,0.8003663003663004,0.9404761904761905,0.8333333333333334
425247575f5c5958,0.3817460317460317,0.3526077097505669,0.5,0.2986111111111111,0.44848484848484843,0.25
425247575f5d5858,0.25,0.4166666666666667,,0.375,0.5,0.75
425247585c585c57,0.8119047619047618,0.7053030303030302,0.5,0.673611111111111,0.8966666666666667,0.0
425247585c585c5a,0.8873015873015873,0.753030303030303,0.5,0.7777777777777778,0.93,0.0
425247585c5c585e,0.7114087301587301,0.7387163561076606,0.75,0.7108058608058608,0.7738095238095237,1.0
425247595b5d5b57,0.6554563492063491,0.7331262939958592,1.0,0.7613553113553113,0.5952380952380951,0.8333333333333334
425247595c565e5e,0.7484126984126984,0.7201754385964912,0.75,0.6712121212121213,0.7777777777777777,0.5
425247595c5d5159,0.5210317460317461,0.47329192546583854,1.0,0.4747252747252747,0.5595238095238095,0.5
425248505f5b515a,0.31676587301587306,0.3657349896480331,0.0,0.2899267399267399,0.41666666666666663,0.6666666666666666
42524851525f5059,0.3125,0.35,1.0,0.4,0.16666666666666666,
42524851525f5158,0.5625,0.6,0.5,0.6,0.5,
42524851595b5f5e,0.7024999999999999,0.6649999999999999,0.5,0.6863636363636363,0.7916666666666666,1.0
425248515a5c5c5c,0.4862103174603174,0.3774327122153209,0.0,0.3847985347985348,0.619047619047619,0.6666666666666666
425248515a5e5e59,0.7395833333333334,0.6275362318840579,1.0,0.7179487179487178,0.8154761904761905,1.0
42524852525b595d,0.8224206349206349,0.7008281573498966,0.75,0.684981684981685,0.9523809523809524,0.8333333333333334
425248525b5d5d59,0.5907738095238095,0.5388198757763975,0.25,0.5521978021978022,0.6785714285714286,0.8333333333333334
425248525e57585d,0.8166666666666667,0.8280303030303031,0.5,0.8375,0.8099999999999999,1.0
425248525f5e5156,0.3911706349206349,0.5039337474120082,0.5,0.5042124542124542,0.41666666666666663,1.0
42524853525b5c57,0.7992063492063494,0.8070393374741202,0.5,0.8728937728937729,0.738095238095238,0.8333333333333334
42524853595d5c57,0.46121031746031743,0.4222567287784679,0.75,0.5437728937728937,0.42857142857142866,0.6666666666666666
425248535c57585f,0.6589285714285714,0.524016563146998,0.25,0.536996336996337,0.7023809523809524,0.3333333333333333
42524854525a585a,0.7039682539682539,0.6371212121212121,0.5,0.6652777777777777,0.78,1.0
42524854525d5e57,0.792063492063492,0.753030303030303,1.0,0.7999999999999999,0.7033333333333334,0.0
425248545a5d5b5f,0.40625,0.5,0.0,0.3888888888888889,0.42857142857142855,
425248545b5e585f,0.5492063492063493,0.6257575757575758,1.0,0.7027777777777778,0.41,1.0
425248545b5e5b5d,0.6277777777777779,0.6098484848484849,0.0,0.5541666666666667,0.6533333333333333,0.0
425248545d595e58,0.39629629629629626,0.3875,,0.3833333333333333,0.36666666666666664,0.0
425248545e5c5a5b,0.5706349206349206,0.5401515151515152,0.0,0.3763888888888889,0.7466666666666667,0.0
425248555259585d,0.6603174603174603,0.6403726708074534,0.75,0.6549450549450548,0.738095238095238,1.0
42524855525a5157,0.75,0.75,,0.75,0.5,0.5
4252485558595e5d,0.669047619047619,0.6356060606060606,0.5,0.6236111111111111,0.6566666666666667,0.0
42524855585b5958,0.6418650793650793,0.677536231884058,0.5,0.684981684981685,0.6785714285714286,1.0
4252485559585b5d,0.8433531746031746,0.7997929606625257,1.0,0.7749084249084248,0.9047619047619048,0.8333333333333334
42524856525b5956,0.8325396825396826,0.8446969696969696,0.5,0.9791666666666666,0.6733333333333333,1.0
42524856595c5b57,0.8111111111111111,0.7976190476190476,,0.9074074074074073,0.7777777777777778,1.0
425248565e57585e,0.7651785714285716,0.7197722567287784,0.75,0.7844322344322344,0.7976190476190476,1.0
425248575956595f,0.6039682539682539,0.6307453416149069,0.0,0.6021978021978023,0.6547619047619048,0.8333333333333334
425248575a5d5e59,0.6945436507936509,0.7666666666666666,0.75,0.6668498168498169,0.75,0.8333333333333334
425248575d5b505a,0.6896825396825397,0.7825757575757577,0.5,0.7013888888888888,0.6066666666666667,0.0
4252485852565156,0.4388888888888889,0.3371212121212121,0.5,0.4319444444444444,0.5033333333333333,1.0
425248585358585d,0.5785714285714285,0.5234848484848486,0.0,0.5569444444444444,0.6466666666666667,1.0
4252485853585a5c,0.7666666666666666,0.7909090909090909,1.0,0.811111111111111,0.7366666666666667,1.0
4252485853585c58,0.8956140350877192,0.9131578947368422,,0.9409090909090909,0.8787878787878789,1.0
42524858535f595f,0.6261904761904762,0.5462121212121213,0.5,0.5541666666666667,0.75,1.0
4252485858585856,0.5,0.625,,0.6666666666666666,0.4,1.0
425248585a57585c,0.6111111111111112,0.5199999999999999,0.5,0.6333333333333333,0.5833333333333333,
42524859525c585a,0.5962962962962963,0.6124999999999999,,0.6833333333333333,0.5444444444444445,1.0
42524859525f5058,0.7007936507936507,0.5477272727272727,0.0,0.7069444444444445,0.6233333333333333,0.0
42524859585c5c5c,0.8420634920634921,0.7462121212121212,1.0,0.8819444444444443,0.8099999999999999,1.0
42524859585e595e,0.8063492063492064,0.8303030303030302,0.0,0.875,0.7433333333333333,1.0
42524950535d5e5e,0.7928571428571428,0.8310606060606062,0.5,0.8402777777777777,0.7566666666666667,1.0
42524950595b5d59,0.9230158730158732,0.7810606060606061,1.0,0.826388888888889,0.9466666666666667,0.0
425249505e56595a,0.8888888888888888,0.825,1.0,0.8333333333333333,0.9583333333333334,
42524951535b585a,0.7,0.8125,,0.75,0.7,1.0
42524951535e5d5a,0.4547619047619048,0.5174242424242425,0.5,0.45694444444444443,0.5066666666666666,1.0
42524951535f5a5b,0.7222222222222222,0.6363636363636364,1.0,0.7027777777777778,0.7733333333333333,1.0
42524951595f5c5e,0.5746031746031747,0.5772727272727273,0.5,0.6777777777777777,0.49333333333333335,1.0
425249515e5c595f,0.5509259259259259,0.5525,0.5,0.6083333333333333,0.47916666666666663,
4252495259585c5f,0.5206349206349207,0.47424242424242424,0.5,0.5083333333333333,0.4833333333333333,0.0
425249535e5a5d5c,0.7619047619047619,0.7227272727272728,0.5,0.8583333333333334,0.67,1.0
425249545a5f5d57,0.5256410256410257,0.28787878787878785,,0.35185185185185186,0.611111111111111,0.0
425249545c5e505f,0.611111111111111,0.48083333333333333,0.0,0.7803030303030302,0.4270833333333333,1.0
425249545c5f585e,0.5611111111111111,0.5357142857142857,,0.3888888888888889,0.7023809523809523,0.0
425249545e595f58,0.9174603174603174,0.8166666666666668,1.0,0.8305555555555556,0.93,0.0
4252495553595858,0.8396825396825397,0.703030303030303,1.0,0.8194444444444443,0.8800000000000001,1.0
425249555a595b57,0.900925925925926,0.8781249999999999,,0.9416666666666668,0.8666666666666667,1.0
425249555f5a5d5a,0.4666666666666668,0.4727272727272727,0.0,0.46388888888888896,0.42333333333333334,0.0
425249565a5d505a,0.788095238095238,0.6053030303030303,1.0,0.673611111111111,0.8466666666666667,0.0
425249565c5c5d5f,0.6198412698412697,0.5325757575757576,0.0,0.5875,0.6966666666666667,1.0
42524957525b5058,0.5769841269841269,0.45681818181818185,0.0,0.6152777777777777,0.5733333333333334,1.0
42524957525b505c,0.8722222222222222,0.7931818181818183,0.5,0.9097222222222223,0.8400000000000001,1.0
42524957585b5a56,0.9558531746031745,0.9270186335403726,1.0,0.9313186813186813,0.9880952380952381,1.0
42524957585d5059,0.0,0.375,,0.0,0.0,
425249575b575c5f,0.8579365079365079,0.8962121212121213,0.5,0.8958333333333334,0.8266666666666665,1.0
